varenummer;navn;poeng;konklusjon;date;url_aperitif
2013601;Due Palme Squinzano 2016;81;En rund og lettdrikkelig vin for nåkonsum. Verd prisen. (2010) ;Smakt 23. august 2012;https://www.aperitif.no/pollisten/produkt/due-palme-squinzano-2016/77289
2017401;Monmousseau Crémant de Loire;81;En lettdrikkelig og rund cremant som er best innen 2-3 år. Godt kjøp.;Smakt 26. september 2016;https://www.aperitif.no/pollisten/produkt/monmousseau-cremant-de-loire/89655
2031501;J. Bäumer Rheingau Riesling 2018;81;En litt søt ganske fyldig riesling som trenger litt å bryne seg på. Tåler 2 år. Godt kjøp.;2018-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/j-baumer-rheingau-riesling-2018/87693
2040601;Stoneleigh Sauvignon Blanc 2018;81;En tørr og ganske lett men god vin som tåler 2. Godt kjøp.;2014-årgang.                        Smakt 26. februar 2016;https://www.aperitif.no/pollisten/produkt/stoneleigh-sauvignon-blanc-2018/1947494
2143501;Fontanafredda Brachetto d'Acqui;81;En ok brachetto. Nå. Verd prisen.;Smakt 28. februar 2015;https://www.aperitif.no/pollisten/produkt/fontanafredda-brachetto-d-acqui/355856
2143801;Fontanafredda BollaCiao Alta Langa Brut;81;En tørr og litt bitter men grei musserende som tåler 2-3 år. Godt kjøp.;2014-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/fontanafredda-bollaciao-alta-langa-brut/355858
2265301;Villa Wolf Pinot Noir Rosé 2018;81;En litt fersk rosevin som tåler 2 år. Vel verd prisen.;2018-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/villa-wolf-pinot-noir-rose-2018/1948283
2280701;Eblin-Fuchs Crémant d`Alsace Blanc de Blancs Brut;81;En litt proseccoaktig cremant som er best nå. Verd prisen.;Smakt  7. mars 2017;https://www.aperitif.no/pollisten/produkt/eblin-fuchs-cremant-d-alsace-blanc-de-blancs-brut/1950187
2294901;Ch. Ksara 2015;81;En ok rødvin som er best innen 2 år. Verd prisen.;2016-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/ch-ksara-2015/2086517
2738401;Freixenet Rosé Brut;81;En ok rosa boblevin. Best innen 2. Vel verd prisen.;Smakt  3. mai 2016;https://www.aperitif.no/pollisten/produkt/freixenet-rose-brut/1950707
127601;Prüm Solitär Riesling Trocken 2018;81;En ok vin som er best nå. Godt kjøp.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/prum-solitar-riesling-trocken-2018/308728
988001;Yealands Land Made Pinot Noir 2018;81;En ok pinot som tåler 2-3 år. Vel verd prisen.;2017-årgang.                        Smakt 17. juli 2018;https://www.aperitif.no/pollisten/produkt/yealands-land-made-pinot-noir-2018/329516
1781301;Santa Helena Siglo de Oro Reserva Cabernet Sauvignon 2016;81;En litt sødmebetont vin men ok nå. Godt kjøp.;2014-årgang.                        Smakt 30. oktober 2014;https://www.aperitif.no/pollisten/produkt/santa-helena-siglo-de-oro-reserva-cabernet-sauvignon-2016/347023
1872501;Zanatta Prosecco Treviso;81;En ok helt ukomplisert prosecco som er best nå. Verd prisen.;Smakt  8. november 2017;https://www.aperitif.no/pollisten/produkt/zanatta-prosecco-treviso/352628
1879701;Ferré Catasús Yo 1940 Crianza 2014;81;Litt moden frukt, ellers god. Tåler fint fire. Verd prisen. (2010) ;2010-årgang.                        Smakt  5. februar 2015;https://www.aperitif.no/pollisten/produkt/ferre-catasus-yo-1940-crianza-2014/347966
1745703;Szigeti Brut Sekt;81;En ok musserende som er best nå. Verd prisen.;Smakt 28. februar 2015;https://www.aperitif.no/pollisten/produkt/szigeti-brut-sekt/1947042
1453901;Joël Delaunay Le Grand Ballon Sauvignon Blanc 2017;81;En ok litt rund/fet sauvignon som tåler 2-3 år. Godt kjøp.;2018-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/joel-delaunay-le-grand-ballon-sauvignon-blanc-2017/333702
1454401;Solatìo Chianti Classico 2015;81;En saftig om enn litt vel enkel chianti som er best nå. Verd prisen? 81 p (2004) ;Smakt 13. april 2007;https://www.aperitif.no/pollisten/produkt/solatio-chianti-classico-2015/78103
1502801;False Bay Chenin Blanc 2018;81;En rund og folkelig vin som er best nå. Godt kjøp.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/false-bay-chenin-blanc-2018/333872
1202801;Coronas 2017;81;En bløt og lettdrikkelig vin. Best nå. Vel verd prisen.;2016-årgang.                        Smakt 17. juli 2018;https://www.aperitif.no/pollisten/produkt/coronas-2017/80275
1281701;Chiarli Grasparossa Castelvetro Lambrusco Frizzante;81;En robust/rustikk, men morsom vin. Nå.Gdot kjøp.  ;Smakt 30. april 2015;https://www.aperitif.no/pollisten/produkt/chiarli-grasparossa-castelvetro-lambrusco-frizzante/336810
1290601;Drágora Tinto 2016;81;En ok billigvin som er best innen 2 år. Godt kjøp.;2016-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/dragora-tinto-2016/1946626
1340301;Léonce Bocquet Crémant de Bourgogne Brut Rosé;81;En litt søtlig men likevel ok rosa cremant som tåler 3-4 år. Godt kjøp.;Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/leonce-bocquet-cremant-de-bourgogne-brut-rose/1946652
1564701;Castellani Poggio al Casone Chianti Superiore 2016;81;En bløt litt jordlig og smårustikk, men lettdrikkelig vn som er best innen 2-3 år. Godt kjøp.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/castellani-poggio-al-casone-chianti-superiore-2016/77815
2160301;Astoria Corderíe Valdobbiadene Prosecco Superiore;81;En litt søt prosecco. Nå. Verd prisen.;Smakt 25. februar 2016;https://www.aperitif.no/pollisten/produkt/astoria-corderie-valdobbiadene-prosecco-superiore/1947684
2174201;Cono Sur Sauvignon Blanc 2016;81;En litt bløt og søt men ok vin. Nå. Verd prisen.;2015-årgang.                        Smakt 30. mai 2016;https://www.aperitif.no/pollisten/produkt/cono-sur-sauvignon-blanc-2016/1947725
2179401;Sierra Cantabria Rosado 2018;81;En litt jordlig rosestil. Nå. Verd prisen.;2018-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/sierra-cantabria-rosado-2018/1947739
2238901;Reh Kendermann Riesling vom Kalkstein 2018;81;En fruktig ikke helt tørr og lett bitter riesling som tåler 2-3 år. Godt kjøp.;2018-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/reh-kendermann-riesling-vom-kalkstein-2018/1948106
1942301;Lykkebobler Brut Rosé;81;En god drikkevin. Best nå. Vel verd prisen.;Smakt  3. mai 2016;https://www.aperitif.no/pollisten/produkt/lykkebobler-brut-rose/352754
2013501;Cuvée Christer Berens Primitivo 2018;81;En ok vin som tåler 2 år. Godt kjøp.;2017-årgang.                        Smakt 12. juni 2018;https://www.aperitif.no/pollisten/produkt/cuvee-christer-berens-primitivo-2018/77277
2013601;Due Palme Squinzano 2016;81;En rund og lettdrikkelig vin for nåkonsum. Verd prisen. (2010) ;Smakt 23. august 2012;https://www.aperitif.no/pollisten/produkt/due-palme-squinzano-2016/77289
2017401;Monmousseau Crémant de Loire;81;En lettdrikkelig og rund cremant som er best innen 2-3 år. Godt kjøp.;Smakt 26. september 2016;https://www.aperitif.no/pollisten/produkt/monmousseau-cremant-de-loire/89655
2031501;J. Bäumer Rheingau Riesling 2018;81;En litt søt ganske fyldig riesling som trenger litt å bryne seg på. Tåler 2 år. Godt kjøp.;2018-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/j-baumer-rheingau-riesling-2018/87693
2040601;Stoneleigh Sauvignon Blanc 2018;81;En tørr og ganske lett men god vin som tåler 2. Godt kjøp.;2014-årgang.                        Smakt 26. februar 2016;https://www.aperitif.no/pollisten/produkt/stoneleigh-sauvignon-blanc-2018/1947494
1781301;Santa Helena Siglo de Oro Reserva Cabernet Sauvignon 2016;81;En litt sødmebetont vin men ok nå. Godt kjøp.;2014-årgang.                        Smakt 30. oktober 2014;https://www.aperitif.no/pollisten/produkt/santa-helena-siglo-de-oro-reserva-cabernet-sauvignon-2016/347023
1872501;Zanatta Prosecco Treviso;81;En ok helt ukomplisert prosecco som er best nå. Verd prisen.;Smakt  8. november 2017;https://www.aperitif.no/pollisten/produkt/zanatta-prosecco-treviso/352628
1879701;Ferré Catasús Yo 1940 Crianza 2014;81;Litt moden frukt, ellers god. Tåler fint fire. Verd prisen. (2010) ;2010-årgang.                        Smakt  5. februar 2015;https://www.aperitif.no/pollisten/produkt/ferre-catasus-yo-1940-crianza-2014/347966
1745703;Szigeti Brut Sekt;81;En ok musserende som er best nå. Verd prisen.;Smakt 28. februar 2015;https://www.aperitif.no/pollisten/produkt/szigeti-brut-sekt/1947042
2143501;Fontanafredda Brachetto d'Acqui;81;En ok brachetto. Nå. Verd prisen.;Smakt 28. februar 2015;https://www.aperitif.no/pollisten/produkt/fontanafredda-brachetto-d-acqui/355856
2143801;Fontanafredda BollaCiao Alta Langa Brut;81;En tørr og litt bitter men grei musserende som tåler 2-3 år. Godt kjøp.;2014-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/fontanafredda-bollaciao-alta-langa-brut/355858
2265301;Villa Wolf Pinot Noir Rosé 2018;81;En litt fersk rosevin som tåler 2 år. Vel verd prisen.;2018-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/villa-wolf-pinot-noir-rose-2018/1948283
2280701;Eblin-Fuchs Crémant d`Alsace Blanc de Blancs Brut;81;En litt proseccoaktig cremant som er best nå. Verd prisen.;Smakt  7. mars 2017;https://www.aperitif.no/pollisten/produkt/eblin-fuchs-cremant-d-alsace-blanc-de-blancs-brut/1950187
2294901;Ch. Ksara 2015;81;En ok rødvin som er best innen 2 år. Verd prisen.;2016-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/ch-ksara-2015/2086517
2738401;Freixenet Rosé Brut;81;En ok rosa boblevin. Best innen 2. Vel verd prisen.;Smakt  3. mai 2016;https://www.aperitif.no/pollisten/produkt/freixenet-rose-brut/1950707
1564701;Castellani Poggio al Casone Chianti Superiore 2016;81;En bløt litt jordlig og smårustikk, men lettdrikkelig vn som er best innen 2-3 år. Godt kjøp.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/castellani-poggio-al-casone-chianti-superiore-2016/77815
988001;Yealands Land Made Pinot Noir 2018;81;En ok pinot som tåler 2-3 år. Vel verd prisen.;2017-årgang.                        Smakt 17. juli 2018;https://www.aperitif.no/pollisten/produkt/yealands-land-made-pinot-noir-2018/329516
1453901;Joël Delaunay Le Grand Ballon Sauvignon Blanc 2017;81;En ok litt rund/fet sauvignon som tåler 2-3 år. Godt kjøp.;2018-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/joel-delaunay-le-grand-ballon-sauvignon-blanc-2017/333702
1454401;Solatìo Chianti Classico 2015;81;En saftig om enn litt vel enkel chianti som er best nå. Verd prisen? 81 p (2004) ;Smakt 13. april 2007;https://www.aperitif.no/pollisten/produkt/solatio-chianti-classico-2015/78103
1502801;False Bay Chenin Blanc 2018;81;En rund og folkelig vin som er best nå. Godt kjøp.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/false-bay-chenin-blanc-2018/333872
1202801;Coronas 2017;81;En bløt og lettdrikkelig vin. Best nå. Vel verd prisen.;2016-årgang.                        Smakt 17. juli 2018;https://www.aperitif.no/pollisten/produkt/coronas-2017/80275
1281701;Chiarli Grasparossa Castelvetro Lambrusco Frizzante;81;En robust/rustikk, men morsom vin. Nå.Gdot kjøp.  ;Smakt 30. april 2015;https://www.aperitif.no/pollisten/produkt/chiarli-grasparossa-castelvetro-lambrusco-frizzante/336810
1290601;Drágora Tinto 2016;81;En ok billigvin som er best innen 2 år. Godt kjøp.;2016-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/dragora-tinto-2016/1946626
1340301;Léonce Bocquet Crémant de Bourgogne Brut Rosé;81;En litt søtlig men likevel ok rosa cremant som tåler 3-4 år. Godt kjøp.;Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/leonce-bocquet-cremant-de-bourgogne-brut-rose/1946652
863702;Dom. Montrose Rosé 2018;81;En litt vel fersk rose som vil komme seg etter hvert. Innen 2 år. Verd prisen.;2017-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/dom-montrose-rose-2018/1946206
590601;Francis Ford Coppola Diamond Collection Zinfandel 2016;81;En litt vel søtlig men også fruktig og fyldig zinfandel som tåler 4-5 år. Godt kjøp.;2016-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/francis-ford-coppola-diamond-collection-zinfandel-2016/1945984
613501;Speri Valpolicella Classico 2018;81;En ok vin. Best innen 2. Verd prisen.;2014-årgang.                        Smakt 26. februar 2016;https://www.aperitif.no/pollisten/produkt/speri-valpolicella-classico-2018/309083
672401;La Frontera Cream;81;Mangler noe friskhet. 81 p (25-27.04.06);Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/la-frontera-cream/68849
412401;Casillero del Diablo Rosé 2017;81;En ok billigrose som er best innen 2 år. Vel verd prisen.;2017-årgang.                        Smakt 17. juli 2018;https://www.aperitif.no/pollisten/produkt/casillero-del-diablo-rose-2017/302926
452601;Purcari Cabernet Sauvignon 2012;81;En noe moden men likevel god vin som bør nytes innen 2-3 år. Verd prisen.;2012-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/purcari-cabernet-sauvignon-2012/310542
507901;Messmer Riesling Trocken 2018;81;En litt bitter men grei tørr billigriesling som tåler 2 år. Godt kjøp.;2017-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/messmer-riesling-trocken-2018/310621
127601;Prüm Solitär Riesling Trocken 2018;81;En ok vin som er best nå. Godt kjøp.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/prum-solitar-riesling-trocken-2018/308728
7158501;Zabù Vanitá Nero d'Avola 2015;81;En god men litt søt rødvin. Tåler 3-4 år. Verd prisen.;2015-årgang.                        Smakt 12. august 2018;https://www.aperitif.no/pollisten/produkt/zabu-vanita-nero-d-avola-2015/2050092
7263301;Meloso Tempranillo Joven 2018;81;En ok billigvin som er best nå. Vel verd prisen.;2015-årgang.                        Smakt 23. februar 2017;https://www.aperitif.no/pollisten/produkt/meloso-tempranillo-joven-2018/2049802
7275201;Barramundi Chardonnay Viognier 2017;81;En blomsterpreget og vellaget billigvin som er best innen 2 år. Godt kjøp.;2016-årgang.                        Smakt 26. januar 2017;https://www.aperitif.no/pollisten/produkt/barramundi-chardonnay-viognier-2017/2049926
7618601;Streken Terre di Chieti Rosso 2016;81;En lettdrikkelig vin som er best nå. Godt kjøp.;2016-årgang.                        Smakt 29. juni 2017;https://www.aperitif.no/pollisten/produkt/streken-terre-di-chieti-rosso-2016/2059407
7866501;Bayanegra Tempranillo 2018;81;En god billigvin. Meget godt kjøp.;2016-årgang.                        Smakt  8. september 2017;https://www.aperitif.no/pollisten/produkt/bayanegra-tempranillo-2018/2076548
7872401;Umberto Cesari Ca´Grande Romagna Sangiovese Superiore 2018;81;En leskende billigvin. Nå. Godt kjøp.;2016-årgang.                        Smakt 27. oktober 2017;https://www.aperitif.no/pollisten/produkt/umberto-cesari-ca-grande-romagna-sangiovese-superiore-2018/2086068
7881101;Masottina Prosecco Brut;81;En ren og fruktig prosecco med behagelig tørrhet. Best nå. Verd prisen.;Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/masottina-prosecco-brut/2075716
8269801;Adorada Eau de California Pinot Gris 2017;81;En litt søt vinstil som tåler 2-3 år. Verd prisen.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/adorada-eau-de-california-pinot-gris-2017/2106499
8282801;Charles Frey Sylvaner Lieu Dit Blettig Vieilles Vignes 2018;81;En litt sødmefylt stil men ok tåler 3-4 år. Godt kjøp.;2018-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/charles-frey-sylvaner-lieu-dit-blettig-vieilles-vignes-2018/2106578
8284101;Pardon & Fils Juliénas Les Mouilles 2016;81;En ok beaujolais som er best innen 2 år. Verd prisen.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/pardon-fils-julienas-les-mouilles-2016/2106590
